row,block,date,address,eth_value,usd_value
160,12254044,2021-04-16,0x3e415cbd89d9c5f0e7476e0f3e7dfe984d0f9fef,28.943229467893478976,72850.97686757192
161,12254045,2021-04-16,0xb9b6856efd128294a912d584366448bc3d4ea979,10.324954196241871682,25988.21946056668
162,12254050,2021-04-16,0xf0a44dbde015a46c1fcacc87be0b029ef58a0de5,0.253360946792563352,637.7171039052859
163,12254051,2021-04-16,0xe376b4cc6daff66731a15c64967cbbf31747735a,0.0942619051812381,237.26004319833174
164,12254057,2021-04-16,0xd543a0be0684f0556786586b83f4c9fd16a4dc35,0.067661946286911062,170.30714866254377
165,12254070,2021-04-16,0xf0a44dbde015a46c1fcacc87be0b029ef58a0de5,0.218973397792563352,551.1626114458159
166,12254071,2021-04-16,0xb9b6856efd128294a912d584366448bc3d4ea979,7.605972637241871682,19144.46130711691
167,12254082,2021-04-16,0xd543a0be0684f0556786586b83f4c9fd16a4dc35,0.033271737286911062,83.74596090327375
168,12254089,2021-04-16,0x6a6bfa3cf2399e45011960c1a65338e39adb78f8,0.066364345394657033,167.0410482887136
169,12254116,2021-04-16,0x6a6bfa3cf2399e45011960c1a65338e39adb78f8,0.033529638394657033,84.3951057285036
170,12254124,2021-04-16,0xaa6f1c0238215de035a662029024136b38ea633f,0.118592163,298.50003203589
171,12254125,2021-04-16,0xaa6f1c0238215de035a662029024136b38ea633f,0.08678424,218.4385356072
172,12254133,2021-04-16,0x433c8a73bec1273561e4e2201649de12f20b7d58,0.054142943818670619,136.2794138799085
173,12254138,2021-04-16,0x0c2ccccc447e7b86524f73c20ebac195e721c584,0.563777956527707856,1419.0460299189367
174,12254185,2021-04-16,0xf2ece13fdd96e865bad9b109cb61244560fe09ba,0.124337321843560548,312.96076919989724
175,12254203,2021-04-16,0xf2ece13fdd96e865bad9b109cb61244560fe09ba,0.094076558843560548,236.79352090600722
176,12254479,2021-04-17,0xd74261e1576d05c62a1388951db1fe59ea789638,1.1694644260132334,2837.8691547407525
177,12254480,2021-04-17,0xd74261e1576d05c62a1388951db1fe59ea789638,1.1425699220132334,2772.6058755541926
178,12254491,2021-04-17,0x18bcbab94d57a3b8e0935289c8f98b2c23bcd5c6,6.160930519947241726,14950.360436924775
179,12254522,2021-04-17,0x18bcbab94d57a3b8e0935289c8f98b2c23bcd5c6,6.161958731947241726,14952.855537292455
180,12256912,2021-04-17,0x721931508df2764fd4f70c53da646cb8aed16ace,25.424242743423159847,61695.484410900375
181,12256949,2021-04-17,0x721931508df2764fd4f70c53da646cb8aed16ace,25.381577208423159847,61591.950517047975
182,12257121,2021-04-17,0xf521bb7437bec77b0b15286dc3f49a87b9946773,0.706265058458670723,1713.8510414581485
183,12257122,2021-04-17,0xf521bb7437bec77b0b15286dc3f49a87b9946773,0.667482108081441896,1619.7387827547502
184,12257130,2021-04-17,0xf521bb7437bec77b0b15286dc3f49a87b9946773,0.628700957704230577,1525.6308920033941
185,12257150,2021-04-17,0x8d8203f7f9137c9d59f0cf64e9af38f4df8f487f,11.666342431084162159,28310.01319696607
186,12257150,2021-04-17,0x3945476e477de76d53b4833a46c806ef3d72b21e,1.84464787595585442,4476.296321709515
187,12257168,2021-04-17,0x8d8203f7f9137c9d59f0cf64e9af38f4df8f487f,11.617487036273173791,28191.458741701932
188,12257168,2021-04-17,0xf521bb7437bec77b0b15286dc3f49a87b9946773,0.628700957704230577,1525.6308920033941
189,12257716,2021-04-17,0x721931508df2764fd4f70c53da646cb8aed16ace,26.475184339423159847,64245.74132541781
190,12257731,2021-04-17,0xf9f56b6dc4c297b0d942b0e03f7e67d6dd0ed7be,0.838527211570752498,2034.8036726860507
191,12257732,2021-04-17,0x5aeedbc6b655c13950f32e5e8a0760d15bbe0afb,4.765626067791299996,11564.458841145079
192,12257757,2021-04-17,0x987df219564cd274d32b4b442ffad1a185fc0509,1.168862033334350526,2836.407364570468
193,12257788,2021-04-17,0xf9f56b6dc4c297b0d942b0e03f7e67d6dd0ed7be,0.775780623570752498,1882.5402923817308
194,12257812,2021-04-17,0x987df219564cd274d32b4b442ffad1a185fc0509,1.131106579334350526,2744.788469675908
195,12257821,2021-04-17,0xd74261e1576d05c62a1388951db1fe59ea789638,3.670935659212324242,8908.039308070995
196,12257821,2021-04-17,0x90b298f5ff8a52d15c2709087f327af698fe9729,0.3004239751251,729.0208349975726
197,12257910,2021-04-17,0xb32e083709588a1b3fa9c115c48051e61cbeba0a,6.206353598604976299,15060.585896518778
198,12257913,2021-04-17,0x63e49c5f3afdac10b8908f5808f2225862c76b45,4.071151711853762751,9879.219590052815
199,12257917,2021-04-17,0xafe7309fd01a5e6d5a258e911461ecb9558fbfdf,0.113764381376130213,276.0651984225726
200,12257923,2021-04-17,0xbdc4a5c0ff7275736cad102c7408555fb5d6c495,0.022680123818647853,55.036495663283624
201,12257924,2021-04-17,0x3f27c4e8af6c9ef1fea63c0e804e9fd6c2f144a4,0.142973825620388025,346.94600420345836
202,12257925,2021-04-17,0x3f27c4e8af6c9ef1fea63c0e804e9fd6c2f144a4,0.114273554620388025,277.30077858401836
203,12257929,2021-04-17,0xb32e083709588a1b3fa9c115c48051e61cbeba0a,6.177912768256705408,14991.570239962452
204,12257931,2021-04-17,0x18bcbab94d57a3b8e0935289c8f98b2c23bcd5c6,6.165301013884726109,14960.96605233323
205,12257931,2021-04-17,0xd74261e1576d05c62a1388951db1fe59ea789638,3.662471733111431248,8887.500406437523
206,12257937,2021-04-17,0xbc7de2b767fa97ea9d5ebc05a8d0c8557dcabd7b,0.987501347797794996,2396.310270620041
207,12257937,2021-04-17,0x42a60d2f2ffa2150c568010a8d425f0aad284fd2,4.177180497550832932,10136.513282576754
208,12257939,2021-04-17,0xbc7de2b767fa97ea9d5ebc05a8d0c8557dcabd7b,0.956734968797794996,2321.651344683481
209,12257944,2021-04-17,0x32606c4aa95ea78d7c5b1e0e347e3e9ae451434e,0.507965045296175986,1232.6482975175124
210,12257960,2021-04-17,0x42a60d2f2ffa2150c568010a8d425f0aad284fd2,4.12060463685803581,9999.224035985184
211,12257962,2021-04-17,0x42a60d2f2ffa2150c568010a8d425f0aad284fd2,4.064026576165211748,9861.929450785548
212,12257965,2021-04-17,0x58718c718297d47ba0acf15c5be54be95850a094,0.26105796815545286,633.4937078447481
213,12257966,2021-04-17,0xafe7309fd01a5e6d5a258e911461ecb9558fbfdf,0.085321351027832382,207.04420325817915
214,12257975,2021-04-17,0x42a60d2f2ffa2150c568010a8d425f0aad284fd2,3.950074942044389021,9585.409857362596
215,12257986,2021-04-17,0x13ff6c84ce051a8450f6de2f34b4cc5666f17fd4,0.355196735831655687,861.9346070385288
216,12257986,2021-04-17,0x42a60d2f2ffa2150c568010a8d425f0aad284fd2,3.920513662526030399,9513.675274032166
